administrador,usuario,presionó botón correcto,tiempo de interacción,mini juego,número de interacción por lección,color presionado,dificultad,fecha,juego,auto push,tiempo de lección,tiempo de sesión
2,3,2,5.399169,9,1,4,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,1.2834,9,2,1,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,2.700226,9,3,2,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,3.050262,9,4,2,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,4.750256,9,5,2,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,7.400463,9,6,2,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,13.16735,9,7,2,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,22.46778,9,8,3,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,14.51718,9,9,2,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,15.61735,9,10,4,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,16.80135,9,11,2,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,18.16748,9,12,1,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,3,999.0,9,0,5,1,1969-12-31 18:00:45.316,1,2,63.80254,9999.0
2,3,1,9.223312,1,1,4,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,10.40688,1,2,4,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,1.184384,1,3,1,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,4.400641,1,4,1,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,2.050367,1,5,4,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,2.534215,1,6,4,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,2.033403,1,7,3,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,3,999.0,1,0,5,1,1969-12-31 18:00:45.316,1,2,21.64027,9999.0
2,3,1,21.19685,3,1,1,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,27.01376,3,2,1,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,2.066363,3,3,3,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,0.1333601,3,4,1,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,1.750274,3,5,1,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,0.6000757,3,6,3,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,3,999.0,3,0,5,1,1969-12-31 18:00:45.316,1,2,40.84766,9999.0
2,3,2,5.166974,4,1,1,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,5.750237,4,2,1,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,13.03398,4,3,4,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,2.067,4,4,2,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,0.9999382,4,5,3,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,7.867492,4,6,3,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,17.91809,4,7,2,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,31.38541,4,8,3,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,31.60169,4,9,2,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,32.50167,4,10,2,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,44.21878,4,11,2,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,45.069,4,12,4,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,3,999.0,4,0,5,1,1969-12-31 18:00:45.316,1,2,89.45854,9999.0
2,3,1,28.46784,2,1,3,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,44.03531,2,2,3,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,44.68526,2,3,3,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,50.48578,2,4,3,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,54.7361,2,5,3,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,40.86897,2,6,4,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,44.31938,2,7,1,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,69.77039,2,8,1,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,10.95004,2,9,1,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,3,999.0,2,0,5,1,1969-12-31 18:00:45.316,1,2,223.8063,9999.0
2,3,1,3.221607,1,1,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,4.150063,1,2,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,6.617437,1,3,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,7.45023,1,4,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,0.6334368,1,5,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,8.800414,1,6,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,7.633595,1,7,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,7.883645,1,8,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,3.250587,1,9,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,5.116871,1,10,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,1.050508,1,11,4,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,1.433431,1,12,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,3,999.0,1,0,5,2,1969-12-31 18:00:45.316,1,2,75.27444,9999.0
2,3,1,2.933734,3,1,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,7.383062,3,2,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,0.9666955,3,3,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,2.950199,3,4,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,5.084059,3,5,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,5.284149,3,6,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,6.166891,3,7,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,1.201231,3,8,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,7.250793,3,9,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,0.8340555,3,10,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,6.584575,3,11,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,0.3166642,3,12,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,2.016954,3,13,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,0.2667844,3,14,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,2.000757,3,15,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,0.5496637,3,16,4,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,3,999.0,3,0,5,2,1969-12-31 18:00:45.316,1,2,81.82156,9999.0
2,3,1,1.266624,4,1,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,2.83391,4,2,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,4.000459,4,3,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,4.400567,4,4,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,10.76693,4,5,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,11.4672,4,6,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,11.98376,4,7,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,24.08447,4,8,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,25.31777,4,9,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,27.08526,4,10,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,36.41836,4,11,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,36.41836,4,12,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,44.71867,4,13,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,46.68619,4,14,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,47.70323,4,15,4,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,48.83553,4,16,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,49.70235,4,17,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,50.60291,4,18,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,51.5524,4,19,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,1.249387,4,20,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,2.349434,4,21,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,3.266232,4,22,4,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,1.483814,4,23,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,2.150321,4,24,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,1.100005,4,25,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,17.16682,4,26,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,17.95112,4,27,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,68.08656,4,28,4,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,68.08656,4,29,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,2,71.83652,4,30,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,3,999.0,4,0,5,2,1969-12-31 18:00:45.316,1,2,153.793,9999.0
2,3,1,0.4000233,2,1,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,2.633216,2,2,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,3.083282,2,3,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,3.116283,2,4,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,3.883272,2,5,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,4.033569,2,6,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,5.033298,2,7,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,1,4.766874,2,8,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
2,3,3,999.0,2,0,5,2,1969-12-31 18:00:45.316,1,2,76.45556,9999.0
2,3,3,999.0,10,0,5,2,1969-12-31 18:00:45.316,1,2,999.0,1330.133
8,20,1,0.0,5,1,4,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,1,10.23588,5,2,4,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,1,11.93589,5,3,4,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,2,16.58507,5,4,4,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,2,16.33259,5,5,4,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,1,20.46757,5,6,4,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,1,25.01775,5,7,4,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,2,15.08388,5,8,4,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,1,19.00101,5,9,4,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,1,21.28441,5,10,4,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,1,34.15228,5,11,4,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,2,25.98473,5,12,4,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,3,999.0,5,0,5,1,1969-12-31 18:00:45.316,2,2,113.0275,9999.0
8,20,1,0.0,6,1,1,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,2,43.69393,6,2,2,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,1,11.60069,6,3,3,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,1,23.9683,6,4,1,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,1,29.31837,6,5,1,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,1,30.38532,6,6,1,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,1,30.78531,6,7,3,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,1,46.52397,6,8,1,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,1,46.80275,6,9,3,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,2,49.57991,6,10,2,1,1969-12-31 18:00:45.316,2,3,0.0,0.0
8,20,1,9.433975,6,11,1,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,2,2.910259,6,12,2,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,2,34.84186,6,13,2,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,3,999.0,6,0,5,1,1969-12-31 18:00:45.316,2,2,157.9007,9999.0
8,20,2,33.45953,7,1,3,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,1,0.0,7,2,4,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,1,0.0,7,3,2,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,1,0.0,7,4,1,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,2,19.61753,7,5,3,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,2,17.01717,7,6,3,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,2,20.01748,7,7,3,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,3,999.0,7,0,5,1,1969-12-31 18:00:45.316,2,2,111.361,9999.0
8,20,2,15.7696,8,1,1,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,2,30.06816,8,2,1,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,2,23.5028,8,3,1,1,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,2,41.30243,8,4,1,1,1969-12-31 18:00:45.316,2,3,0.0,0.0
8,20,3,999.0,8,0,5,1,1969-12-31 18:00:45.316,2,2,133.9073,9999.0
8,20,2,10.6663,5,1,2,2,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,2,7.134102,5,2,2,2,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,1,26.96775,5,3,2,2,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,2,26.18355,5,4,2,2,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,2,36.80367,5,5,2,2,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,3,999.0,5,0,5,2,1969-12-31 18:00:45.316,2,2,116.7388,9999.0
8,20,2,12.12303,6,1,4,2,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,1,52.38536,6,2,1,2,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,2,47.41433,6,3,4,2,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,1,48.1528,6,4,2,2,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,2,40.14791,6,5,4,2,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,2,16.44389,6,6,4,2,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,3,999.0,6,0,5,2,1969-12-31 18:00:45.316,2,2,147.7131,9999.0
8,20,2,44.84188,7,1,3,2,1969-12-31 18:00:45.316,2,3,0.0,0.0
8,20,1,0.0,7,2,1,2,1969-12-31 18:00:45.316,2,1,0.0,0.0
8,20,3,999.0,7,0,5,2,1969-12-31 18:00:45.316,2,2,51.51018,9999.0
8,20,3,999.0,10,0,5,2,1969-12-31 18:00:45.316,2,2,999.0,1133.696
3,5,2,10.55807,9,1,4,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,1.249828,9,2,4,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,1.866516,9,3,2,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,10.09982,9,4,1,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,17.8171,9,5,1,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,19.53437,9,6,3,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,9.30055,9,7,1,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,3,999.0,9,0,5,1,1969-12-31 18:00:45.316,1,2,56.3274,9999.0
3,5,2,6.65722,1,1,2,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,2.999704,1,2,1,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,3.749634,1,3,1,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,2.883984,1,4,3,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,2.550049,1,5,2,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,3,999.0,1,0,5,1,1969-12-31 18:00:45.316,1,2,18.10758,9999.0
3,5,2,5.327582,3,1,4,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,5.327582,3,2,4,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,8.283599,3,3,3,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,1.967141,3,4,1,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,1.483336,3,5,2,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,2.383705,3,6,2,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,2.833506,3,7,2,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,3,999.0,3,0,5,1,1969-12-31 18:00:45.316,1,2,27.81203,9999.0
3,5,2,11.01803,4,1,2,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,0.2512522,4,2,4,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,1.98388,4,3,3,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,4.217167,4,4,1,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,1.917108,4,5,3,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,3,999.0,4,0,5,1,1969-12-31 18:00:45.316,1,2,41.55801,9999.0
3,5,2,7.083518,2,1,2,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,4.333547,2,2,4,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,13.46773,2,3,4,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,16.95138,2,4,4,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,23.53463,2,5,4,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,24.68479,2,6,4,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,28.85158,2,7,4,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,33.3518,2,8,4,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,3.23364,2,9,3,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,12.10013,2,10,2,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,17.9339,2,11,2,1,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,3,999.0,2,0,5,1,1969-12-31 18:00:45.316,1,2,109.0794,9999.0
3,5,2,1.792205,1,1,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,3.133749,1,2,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,2.516809,1,3,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,2.183185,1,4,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,1.73269,1,5,4,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,3,999.0,1,0,5,2,1969-12-31 18:00:45.316,1,2,13.29239,9999.0
3,5,1,2.744542,3,1,4,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,4.76146,3,2,4,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,2.616945,3,3,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,1.300781,3,4,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,4.583444,3,5,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,4.583444,3,6,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,4.283833,3,7,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,0.967174,3,8,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,3.933395,3,9,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,6.817503,3,10,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,3,999.0,3,0,5,2,1969-12-31 18:00:45.316,1,2,42.44688,9999.0
3,5,2,4.367672,4,1,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,2.017103,4,2,4,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,3.017125,4,3,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,2.63356,4,4,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,3.383471,4,5,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,3,999.0,4,0,5,2,1969-12-31 18:00:45.316,1,2,38.58697,9999.0
3,5,2,6.066997,2,1,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,5.099827,2,2,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,5.083561,2,3,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,5.883976,2,4,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,5.000564,2,5,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,3.716402,2,6,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,3.866907,2,7,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,0.7333131,2,8,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,3.550377,2,9,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,5.500082,2,10,4,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,0.5835016,2,11,4,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,3,999.0,2,0,5,2,1969-12-31 18:00:45.316,1,2,233.028,9999.0
3,5,2,3.267491,1,1,2,3,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,4.834274,1,2,1,3,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,3.717795,1,3,3,3,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,5.049435,1,4,2,3,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,3.317956,1,5,4,3,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,3,999.0,1,0,5,3,1969-12-31 18:00:45.316,1,2,20.73453,9999.0
3,5,1,3.317956,1,6,4,3,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,3,999.0,3,0,5,3,1969-12-31 18:00:45.316,1,2,5.115658,9999.0
3,5,3,999.0,10,0,5,3,1969-12-31 18:00:45.316,1,2,999.0,1189.113
3,5,3,999.0,14,0,5,3,1969-12-31 18:00:45.316,1,2,999.0,9999.0
3,5,1,7.971063,3,1,2,3,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,1,10.33799,3,2,2,3,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,3,999.0,3,0,5,3,1969-12-31 18:00:45.316,1,2,11.65606,9999.0
3,5,3,999.0,10,0,5,3,1969-12-31 18:00:45.316,1,2,999.0,47.91396
3,5,3,999.0,14,0,5,3,1969-12-31 18:00:45.316,1,2,999.0,9999.0
3,5,2,6.084849,3,1,4,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,6.251574,3,2,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,5.068227,3,3,2,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,3.666729,3,4,4,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,6.031195,3,5,1,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,3,999.0,3,0,5,2,1969-12-31 18:00:45.316,1,2,55.34885,9999.0
3,5,3,999.0,10,0,5,2,1969-12-31 18:00:45.316,1,2,999.0,117.2174
3,5,2,6.251582,4,1,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,3.250466,4,2,4,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,2.333805,4,3,4,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,2.183235,4,4,4,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,2,3.73448,4,5,3,2,1969-12-31 18:00:45.316,1,1,0.0,0.0
3,5,3,999.0,4,0,5,2,1969-12-31 18:00:45.316,1,2,40.90776,9999.0
3,5,3,999.0,10,0,5,2,1969-12-31 18:00:45.316,1,2,999.0,88.26512
11,15,2,7.224277,9,1,4,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,1,1.549632,9,2,4,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,2,3.999977,9,3,2,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,2,4.584376,9,4,3,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,2,9.249636,9,5,1,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,3,999.0,9,0,5,1,1969-12-31 18:00:45.317,1,2,40.14241,9999.0
11,15,2,9.05202,1,1,4,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,1,2.583539,1,2,2,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,2,3.633621,1,3,2,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,2,2.133594,1,4,3,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,1,2.350333,1,5,4,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,2,10.41724,1,6,4,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,3,999.0,1,0,5,1,1969-12-31 18:00:45.317,1,2,26.9698,9999.0
11,15,1,8.336003,3,1,3,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,1,23.03713,3,2,3,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,1,31.22051,3,3,3,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,2,34.93739,3,4,3,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
11,15,2,8.300622,3,5,2,1,1969-12-31 18:00:45.317,1,1,0.0,0.0
